[19:58:44:267201 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 95167
[19:58:45:059289 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 93917
[19:58:45:854603 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 92667
[19:58:46:582638 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 91417
[19:58:47:296055 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 90167
[19:58:56:139385 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 88917
[19:58:57:732499 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 87667
[19:59:00:630075 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 86417
[19:59:01:436976 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 85167
[19:59:02:134520 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 83917
[19:59:04:991208 --7:00] [Thread 2036] PLAYER: ( 76561198091721238 ) R Moisturizers:4 (Alisha) REMOTE PURCHASED ITEM Exile_Item_FuelCanisterEmpty FOR 350 POPTABS | PLAYER TOTAL MONEY: 2490
[19:59:06:745902 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 82667
[19:59:07:405015 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 81417
[19:59:21:035054 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Fridge_01_closed_F_Kit FOR 1000 POPTABS | PLAYER TOTAL MONEY: 80417
[20:00:03:460112 --7:00] [Thread 2036] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 79167
[20:00:04:154397 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 77917
[20:00:05:019705 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 76667
[20:00:05:835097 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 75417
[20:00:06:633879 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 74167
[20:00:07:386913 --7:00] [Thread 4912] PLAYER: ( 76561197963221112 ) R Moisturizers:2 (AkToker) REMOTE PURCHASED ITEM Exile_Item_MetalPole FOR 1250 POPTABS | PLAYER TOTAL MONEY: 72917
